S. No,Br. No ,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
50,8942,20-Feb-14,61653,13th Finance,13th Finance(P)2012-13(Water),Executive Engineer Karnatak Water Board HDWS Maintenance Division Hubli,£ÁªÀ½î ¥ÁèlzÀ°è 90 «ÄĂ.«ÄĂ. ªÁå¸ÀzÀ ¦.«.¹. «vÀgÀuÁ ªÀÄÄRå PÉÆ¼ÀªÉ ªÀiÁUÀđ C¼ÀªÀr¸ÀÄªÀ PÁªÀÄUÁj. (90 «ÄĂ.«ÄĂ.. ªÁå¸À-850 «ÄĂlgï),Regarding Water Supply Work (90 m.m.  850.00 mtr ) At Navalli Plot,20-Feb-14,325000,03-Mar-14,325000
51,8943,20-Feb-14,61654,13th Finance,13th Finance(P)2012-13(Water),Executive Engineer Karnatak Water Board HDWS Maintenance Division Hubli,"¨ÁtwPÀmÉÖAiÀÄ°è ¤ĂgÀÄ ¸ÀgÀ§gÁdÄ  ¸ÀÄzsÁgÀuÉ  ¦.«.¹ «vÀgÀuÁ PÉÆ¼ÀªÉ ªÀiÁUÀđ C¼ÀªÀr¸ÀÄªÀÅzÀÄ. (160 «ÄĂ.«ÄĂ ªÁå¸À-200 «ÄĂlgï, 110 «ÄĂ.«ÄĂ ªÁå¸À-900 «ÄĂlgï ªÀÄvÀÄÛ 90 «ÄĂ.«ÄĂ. ªÁå¸À-400 «ÄĂlgï)",Regarding Water Supply Work P.V.C.(160) m.m. 200.00 meter 110m.m. 900.m.m. and 90m.m. At Banathi Katta,20-Feb-14,1315000,03-Mar-14,1315000
52,8948,20-Feb-14,61661,13th Finance,13th Finance(P)2012-13(Water),Executive Engineer Karnatak Water Board HDWS Maintenance Division Hubli,vÁqÀ¥Àwæ NtÂAiÀÄ°è 110 «ÄĂ.«ÄĂ. ªÁå¸ÀzÀ JZï.r.¦.E. «vÀgÀuÁ PÉÆ¼ÀªÉ ªÀiÁUÀđ C¼ÀªÀr¸ÀÄªÀ PÁªÀÄUÁj.,Regarding Water Supply Work At Tadapatri Oni 110 mm dia HDPE pipeline.,20-Feb-14,350000,03-Mar-14,350000
53,8945,20-Feb-14,61656,13th Finance,13th Finance(P)2012-13(Water),Executive Engineer Karnatak Water Board HDWS Maintenance Division Hubli,PÉÆ¥Àà¼À ¨sÀnÖ gÀ¸ÉÛ¬ÄAzÀ UË¹AiÀiÁ mË£ÀUÉ 160 «ÄĂ.«ÄĂ. ªÁå¸ÀzÀ ¦.«.¹ «vÀgÀuÁ ªÀÄÄRå PÉÆ¼ÀªÉ ªÀiÁUÀđ C¼ÀªÀr¸ÀÄªÀ PÁªÀÄUÁj. (160 «ÄĂ.«ÄĂ. ªÁå¸À-135 «ÄĂlgï),Regarding Water Supply Work At Koppal Batti Road To Gausiya Town 160 mm dia PVC pipe (160 mm dia-135mtr),20-Feb-14,160000,03-Mar-14,160000
54,8947,20-Feb-14,61657,13th Finance,13th Finance(P)2012-13(Water),Executive Engineer Karnatak Water Board HDWS Maintenance Division Hubli,£Á®ªÀiÁä zÉĂ« UÀÄr gÀ¸ÉÛAiÀÄ°è 90 «ÄĂ.«ÄĂ. ªÁå¸ÀzÀ JZï.r.¦.E. «vÀgÀuÁ PÉÆ¼ÀªÉ ªÀiÁUÀđ C¼ÀªÀr¸ÀÄªÀ PÁªÀÄUÁj.,Regarding Water Supply Work At Nalamma  Devi Gudi Road 90 mm HDPE pipeline.,20-Feb-14,200000,03-Mar-14,200000
55,8944,20-Feb-14,61655,13th Finance,13th Finance(P)2012-13(Water),Executive Engineer Karnatak Water Board HDWS Maintenance Division Hubli,UÀuÉĂ±À PÁ®¤ £ÉĂPÁgÀ£ÀUÀgÀzÀ°è 90 «ÄĂ.«ÄĂ. ªÁå¸ÀzÀ ¦.«.¹.«vÀgÀuÁ PÉÆ¼ÀªÉ ªÀiÁUÀđ C¼ÀªÀr¸ÀÄªÀÅzÀÄ. (90 «ÄĂ.«ÄĂ. ªÁå¸À-800 «ÄĂlgï),Regarding Water Supply Work At Ganesh Colony Nekar Nagar 90 mm PVC pipe (90 mm dia-800mtr),20-Feb-14,350000,03-Mar-14,350000
56,8949,20-Feb-14,61662,13th Finance,13th Finance(P)2012-13(Water),Executive Engineer Karnatak Water Board HDWS Maintenance Division Hubli,ªÀiÁ®zÁgÀ NtÂ. UÁqÀđ£À ¥ÉĂl ¥ÀæzÉĂ±ÀUÀ¼À°è 110 «ÄĂ.«ÄĂ. ªÁå¸ÀzÀ JZï.r.¦.E. «vÀgÀuÁ PÉÆ¼ÀªÉ ªÀiÁUÀđ C¼ÀªÀr¸ÀÄªÀÅzÀÄ.,Regarding Water Supply Work At Maladar Oni. Gardan Peth 110 mm dia HDPE pipeline.,20-Feb-14,400000,03-Mar-14,400000
57,5945,21-Oct-13,53241,13th Finance,13th Finance-2011-12(Electrical),Ujjwala Enterprises Hubli,ºÀÄ « zÀ PÁgÀªÁgÀ gÀ¸ÉÛAiÀÄ°è J¯ï E r «zÀÄåvï ¢Ă¥À C¼ÀªÀr¸ÀÄªÀ PÁªÀÄUÁj,Regarding the Electrical Street Light Works in Karwar Road,04-Mar-14,1445100,04-Mar-14,1445100
58,8756,13-Feb-14,53132,13th Finance,13th Finance-2011-12(RD_BRDG),Abhay Constructions Hubli,ºÀÄ.«.zÀ ªÁ.£ÀA 38 D£ÀAzÀ£ÀUÀgÀzÀ°è ¹r ¥ÀÄ£ÀgÀ ¤ªÀiÁđt.,(Regarding Repair and Reconstruction of CD Works) at Anand Nagar Roads in ward No : 38,04-Mar-14,147340,04-Mar-14,147340
59,8784,14-Feb-14,55693,13th Finance,13th Finance-2011-12(RD_BRDG),Kharadi J J,"EAqÉAmï £ÀA.7868, ºÀÄ.«.zÀ ªÁqÀđ £ÀA 43 ªÀiÁåzÁgÀ NtÂAiÀÄ°è ¹r ¥ÀÄ£ÀgÀ ¤ªÀiÁđt.",(Regarding Repair and Reconstruction of CD Works) at Mayadar Oni Roads in ward No : 43,04-Mar-14,107143,04-Mar-14,107143
60,8965,20-Feb-14,56712,13th Finance,13th Finance-2012-13(Drain),Lokhande S.S.,"EAqÉAmï £ÀA.7279, ºÀÄ.«.ªÁqÀđ £ÀA 47 gÀ°è  £ÉºÀgÀÆ £ÀUÀgÀzÀ°è vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj.",Regarding Open Drain works at Nehru Nagar Road in ward No : 47,04-Mar-14,775796,04-Mar-14,775796
61,8774,14-Feb-14,53959,13th Finance,13th Finance-2012-13(RD_BRDG),Tarlagatti C.Y.,"EAqÉAmï £ÀA.8464, ºÀÄ.«.ªÁqÀđ £ÀA.66 gÀ £ÉĂPÁgÀ£ÀUÀgÀ N¼À gÀ¸ÉÛUÀ¼À£ÀÄß §¸ÀªÉĂ±ÀégÀ £ÀUÀgÀ ªÀÈvÀÛzÀ gÀ¸ÉÛ ¸À»vÀ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.",Regarding Road Work At ward NO 66. Nekar Nagar Cross Road and Basaveshwar Circle.,04-Mar-14,597752,04-Mar-14,597752
62,9016,24-Feb-14,53217,13th Finance,13th Finance-2012-13(Drain),Tarlagatti C.Y.,"EAqÉAmï £ÀA.7309, ºÀÄ.«.ªÁqÀđ £ÀA 55 gÀ°è ²®ªÀAvÀ NtÂ UÁqÀđ£À ¥ÉĂl vÀA§zÀ NtÂ, ºÀAZÁn NtÂ ¥ÀæxÀªÀÄ ±ÉnÖ avÀæUÁj NtÂUÀ¼À°è vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj.","Regarding Open Drain (Gutter) works at Shilavanth Oni Gardenpeth Tambad Oni, Hanchat Oni in ward No : 55",04-Mar-14,347112,06-Mar-14,347112
63,8917,20-Feb-14,53767,13th Finance,13th Finance-2011-12(Bldg),A. R. Mannur,zsÁgÀªÁqÀ «¨sÁUÀzÀ ¹.©.£ÀUÀgÀzÀ°è ªÀ®AiÀÄ PÀZÉĂj £ÀA. 1 gÀ PÀlÖqÀ ºÁUÀÆ GzÁå£ÀªÀ£ÀªÀ£ÀÄß ¤«Äđ¸ÀÄªÀÅzÀÄ. (EAqÉĂ£ïÖ £ÀA. 8487),Construction of Building and Garden wrosk at C.B Nagar Roads in ward No : 06 at Dharwad,04-Mar-14,142791,07-Mar-14,142791
64,8915,20-Feb-14,56092,13th Finance,13th Finance-2011-12(RD_BRDG),Goggi D.N.,ºÀÄ.«¨sÁUÀzÀ ªÁqÀđ £ÀA 44gÀ ZÉĂvÀ£Á ªÉĂ ©æqÀÓ¢AzÀ mÁæ¦üPÀ ¥ÉÆĂ°¸À ¸ÉÖĂ±À£À ªÀgÉUÉ ZÀgÀAr ªÉÄĂ¯É ¸Áèöå§ ºÁQ ¥sÀÄl¥ÁvÀ ¤«Äđ¸ÀÄªÀzÀÄ.,(Coverting of open Drains and Foot paths) at Chetana bridges Roads in ward No : 44,04-Mar-14,1377601,07-Mar-14,1377601
65,8964,20-Feb-14,54696,13th Finance,13th Finance-2012-13(Garden),Hanchinmani Nagesh R,ºÀÄ.«¨sÁUÀzÀ ªÁqÀđ £ÀA 46gÀ £ÀÈ¥ÀvÀÄAUÀ ¥ÁPÀđ (JA.J¸ï.UÁqÀđ£À) C©üªÀÈ¢Ư¥Àr¸ÀÄªÀÅzÀÄ.,Regarding Nrupatunga Park Garden Development Work in Ward No 46,04-Mar-14,178249,07-Mar-14,178249
66,8044,16-Jan-14,56489,13th Finance,13th Finance-2011-12(RD_BRDG),Sureban A.B.,"EAqÉAmï £ÀA.7859, ºÀÄ.«.zÀ ªÁqÀđ £ÀA. 47 PÉĂ±Áé¥ÀÆgÀ ªÀÄÄRågÀ¸ÉÛUÉ qÁA§gï ¥ÁåZï ªÀPÀđ ªÀiÁqÀÄªÀzÀÄ.",Regarding Road Development works at Keshwapur Main Roads in ward No : 47 (Pot Hole filling of Roads),13-Mar-14,338444,13-Mar-14,338444
67,8496,05-Feb-14,53449,13th Finance,13th Finance-2012-13(RD_BRDG),Sureban A.B.,"EAqÉAmï £ÀA.7472, ºÀÄ.«.ªÁ£ÀA.45gÀ ºÉÆ¸ÀÆgÀ ªÁtÂ«¯Á¸À ¸ÀPÀđ¯ï¢AzÀ ¨sÁgÀvÀ «Ä¯ï ¸ÀPÀđ¯ïªÀgÀUÉ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.",Regarding Road Work At Ward No 45. Vanivilas Circle To Barath Mill Circle.,04-Mar-14,1133615,13-Mar-14,1133615
68,9361,06-Mar-14,58518,13th Finance,13th Finance-2012-13(RD_BRDG),Sureban A.B.,ºÀÄ.«.ªÁqÀđ £ÀA 40 gÀ ¥Àæ±ÁAvÀ£ÀUÀgÀ §qÁªÀuÉAiÀÄ gÀ¸ÉÛUÀ¼À ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.,Regarding  Work At ward No 40. Improvements to Road for Prashant Nagar (Badavane).I.No-8367,13-Mar-14,573238,13-Mar-14,573238
69,8187,24-Jan-14,56470,13th Finance,13th Finance-2012-13(RD_BRDG),Mahalingashetti and Company Ltd,ºÀÄ.«.ªÁqÀđ £ÀA 24gÀ £ÀªÀ£ÀUÀgÀzÀ°èAiÀÄ UÁqÀđ£À JzÀÄjV£À gÀ¸ÉÛ ºÁUÀÆ 14 £ÉĂ PÁæ¸ï ¢AzÀ PÀÄªÉA¥ÀÄ gÀ¸ÉÛ ªÀgÉUÉ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.,Regarding Road work At Ward No 24. 14 th Cross To Kuvempu Road.,04-Mar-14,2361307,15-Mar-14,2361307
70,9398,06-Mar-14,54702,13th Finance,13th Finance-2012-13(UGD),Talewad N.H.,ºÀÄ.«.ªÁqÀđ £ÀA 25 gÀ GtPÀ¯ï PÉgÉAiÀÄ »A¢gÀÄªÀ ¥ÀæzÉĂ±ÀzÀ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ.,Regarding UGD Chamber line works in ward no : 25,14-Mar-14,1024882,15-Mar-14,1024882
71,9757,21-Mar-14,61415,13th Finance,13th Finance(P)2012-13(Drain),Talikoti Ravi G,"EAqÉAmï £ÀA.15680, ºÀÄ.«.ªÁqÀđ £ÀA 58 gÀ vÀwÛ¥ÀÆj ZÁ¼À¢AzÀ AiÀÄ¯Áè¥ÀÆgÀ MtÂ PÁæ¸À ªÀgÉUÉ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀÅzÀÄ.",Regarding Drain Work At Tathi puri Chawal Yallapur Oni Cross. in ward no 58,25-Mar-14,379400,28-Mar-14,379400
72,9510,11-Mar-14,61437,13th Finance,13th Finance(P)2012-13(UGD),Basanagoudar B.Y.,"EAqÉAmï £ÀA.15655, ºÀÄ.«.ªÁqÀđ £ÀA42 gÀ CgÀ«AzÀ£ÀUÀgÀ ©eÁ¥ÀÄgÀ zÀªÁSÁ£É ºÀwÛgÀ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ.",Regarding UGD Line Work At Aravind Nagar Bijapur Hospital.in ward no 42,26-Mar-14,121700,28-Mar-14,121700
73,9809,22-Mar-14,58340,13th Finance,13th Finance-2012-13(Drain),Neelannavar V.C.,"ºÀÄ.«.ªÁqÀđ £ÀA 27 gÀ°è  WÀAnPÉĂj NtÂ dlPÀ®è ªÀÄ£É¬ÄAzÀ, PÀgÉAiÀÄªÀÄä£À UÀÄr ºÀwÛgÀ vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj",Regarding Drain Road works at Ghantikeri Oni Roads in ward No : 27,28-Mar-14,699328,29-Mar-14,699328
74,8371,17-Jan-13,46844,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Sankagoudashani M S,ªÁqÀđ £ÀA. 28 GtPÀ¯ï ¯ÉªÀ¯ï PÁæ¹AUÀ¤AzÀ GtPÀ¯ï PÁæ¸ÀªÀgÉUÉ £Á¯Á vÀqÉUÉÆĂqÉ PÀlÄÖªÀzÀÄ.,Ward No 28 Contruction of retaining wall to the nala of Unkal level crossing to Unkal cross,19-Jan-13,2592640,18-Nov-13,2592640
75,2231,19-Jun-13,44507,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Sureban A.B.,"¥ÁåPÉĂeï £ÀA.19, EAqÉAmï £ÀA.1428: ºÀÄ.«.ªÁ.£ÀA.52gÀ vÀ©Ă§¯ÁåAqÀ §ÄzÀƯ «ºÁgÀ gÀ¸ÉÛ ªÀÄ¸ÀÄ¢ªÀgÉUÉ ºÁUÀÆ §APÁ¥ÀÆgÀ zÁªÁSÁ£É ªÀÄÄA¢£À gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.",Providing Asphalt  to the road at tabibland budhavihar road form mosque to bankapur hospital in ward no 52(100),21-Jun-13,1970414,18-Nov-13,1970414
76,2414,25-Jun-13,53045,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Raju S.R.,"¥ÁåPÉĂeï £ÀA.20, EAqÉAmï £ÀA.4637, ºÀÄ§â½î «¨sÁUÀzÀ ªÁqÀđ £ÀA.64 gÀ E¸ÁèA¥ÀÆgÀ £Á¯Á JvÀÛgÀ ªÀiÁr gÀ¸ÉÛ CUÀ°ĂPÀgÀt ªÀiÁqÀÄªÀ PÁªÀÄUÁj.",Rising Nala height and Road widening in Islampur at ward No.64 (205),25-Jun-13,7748168,18-Nov-13,7748168
77,1946,10-Jun-13,44407,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Madhukar H P,"¥ÁåPÉĂeï £ÀA.25, EAqÉAmï £ÀA.1470  ºÀÄ. «. ªÁqÀđ £ÀA 43gÀ ªÀiÁåzÀgï NtÂ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀzÀÄ.","Package No. XXV, Indent No. 1470, Improvements to Myadar oni roads at ward No-43(122)",03-Jul-13,5058949,18-Nov-13,5058949
78,1692,03-Jun-13,44508,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Shetty N I,«dAiÀÄ£ÀUÀgÀ §qÁªÀuÉ ²æĂ ªÀÄzsÀÄgÀPÀgÀ ªÀÄ£É ªÀÄÄA¢£À gÀ¸ÉÛ UÁqÀđ£ï ¥ÀPÀ̀zÀ gÀ¸ÉÛ ºÁUÀÆ wgÀÄ¥Àw §eÁgÀ »A¢£À gÀ¸ÉÛUÀ½UÉ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀzÀÄ.,"Asphalting to road at vijayanagar layout opposit to shri mdhukar house, garden beside road",02-Jul-13,964441,18-Nov-13,964441
79,2197,17-Jun-13,44455,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Shetty N I,§¸ÀªÉĂ±ÀégÀ£ÀUÀgÀ §¸ÀgÀÆl gÀ« £ÀUÀgÀ ªÀgÉUÉ ºÁUÀÆ UÉÆĂPÀÄ® gÀ¸ÉÛ¬ÄAzÀ gÁªÀÄ°AUÉĂ±ÀégÀ UÀÄr¬ÄAzÀ gÉĂtÄPÁ£ÀUÀgÀ ªÀÄÄRågÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ,Improvement of road at Basaveshwaranagar busroute ravinagar and gokul road ramalingeshwara temple till renukanagar main road.,03-Jul-13,4882362,18-Nov-13,4882362
80,2941,08-Jul-13,46893,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Gooly Consultancy Services,gÀÆ 100.00 PÉÆĂn 2£ÉĂ ºÀAvÀzÀ PÁªÀÄUÁjUÀ½UÉ ¦.JªÀiï.¹ £ÉĂ«Ä¹zÀ ¸ÀªÀiÁ¯ÉÆĂZÀ£Á ±ÀÄ®̀ ¸ÀAzÁAiÀÄ PÀÄjvÀÄ (ºÀÄ§â½î «¨sÁUÀ).,PROVIDING PROJECT  MANAGEMENT CONSULTANCY SERVICE FOR THE II nd PHASE OF Rs. 100.00 CRORE PROJECT IN HDMC (HUBLI DIVISION).,18-Jul-13,304237,18-Nov-13,304237
81,2094,13-Jun-13,44586,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Wali J.B.,ªÁqÀđ £ÀA 46gÀ ºÉÆ¸ÀÄgÀ ¥Àæ¨sÀÄ D¸ÀàvÉæ JzÀÄj£À PÁl£ï ªÀiÁPÉđmï gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀÄvÀÄÛ ºÉÆ¸ÀÆgÀ ªÀÄÄRå gÀ¸ÉÛ (PÉ£ÀgÁ ºÉÆmÉĂ® JzÀÄjUÉ) ¸ÀÄzsÁgÀuÉ.,Improvements Cotton market road (opposit Prabhu Hospital housur main road (opposit to Canara hotel),16-Aug-13,909484,18-Nov-13,909484
82,4835,11-Sep-13,53430,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Savadi S.K.,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 5 gÀ gÁªÀÄ£ÀUËqÀgÀ D¸ÀàvÉæ EgÀÄªÀ zÉÆqÀØ UÀmÁgÀPÉ̀ vÀqÀUÉÆĂqÉ ¤ªÀiÁđt ªÀiÁqÀÄªÀÅzÀÄ.  zsÁ.«.ªÁqÀđ £ÀA. 11 gÀ dPÀ¤¨sÁ« ºÀwÛgÀ UÀmÁgÀ CUÀ®UÉÆ½¸ÀÄªÀÅzÀÄ. (ªÀÄAzÁgÀ ºÉÆĂmÉĂ®¢AzÀ ¸ÀÄ¨sÁ¸À gÀ¸ÉÛ ¹.r.ªÀgÉUÉ) (EAqÉĂ£ïÖ £ÀA. 6502),Regarding Drains works at Ramangowdar Hospital in ward No : 5 and Widerning of drains near Jakanibhavi in ward no. 11 of Dharwad,16-Sep-13,4815145,18-Nov-13,4815145
83,942,15-May-13,53211,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Wali J.B.,ºÀÄ§â½î zsÁgÀªÁqÀ ªÁqÀđ £ÀA 35 gÀ°èAiÀÄ GtPÀ¯ï PÁæ¸ï ¢AzÀ ¹AzÀÆgÀ D¸ÀàvÉæ PÁæ¸ïªÀgÉUÉ gÀ¸ÉÛ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ.,Regarding Road Work At ward No 35. Unkal Cross To Sindhur Hospital Cross in Hubli.,18-Nov-13,6695071,18-Nov-13,6695071
84,8422,19-Jan-13,45732,AHEAD-100Cr.,Ahead-100 cr. Phase-2,B Tirupati Reddi,"zsÁ.«.ªÁ.£ÀA. 14 gÀ ªÀiÁ¼ÀªÀÄrØ 3, ªÀÄvÀÄÛ 4£ÉĂ PÁæ¸ï ºÁUÀÆªÀÄ AiÀÄÄ.©.»¯ï gÀ¸ÉÛ ªÀÄvÀÄÛ dAiÀÄ£ÀUÀgÀ ºÉÆAUÀ®ªÀÄoÀ ªÀÄÄA¢£À gÀ¸ÉÛ C£ÀÄ¥ÀªÀiÁ ºÉÆĂmÉĂ¯ï §¢ gÀ¸ÉÛ ºÉÆgÀnÖ ¸ÀÆ̀¯ï ºÀwÛgÀ gÀ¸ÉÛUÀ½UÉ vÉgÉzÀ ZÀgÀAr ªÀ CrUÁ®ÄªÉ PÀlÄÖªÀÅzÀÄ.","Construction of open drains and cross drains at Malamaddi 3,4th cross and U.B hill road and Jayanagar BHongalmath house road infront of Anumpama hotel road and Horatti schooll road in ward No. 14 of Dharwad.",07-Feb-13,1619323,06-Jan-14,1619323
85,8423,19-Jan-13,45755,AHEAD-100Cr.,Ahead-100 cr. Phase-2,B Tirupati Reddi,zsÁ.«.ªÁ.£ÀA. 13 gÀ PÀ£ÁđlPÀ PÁ¯ÉĂeï ¸ÉÊd£Á gÀAUÀªÀÄA¢gÀ¢AzÀ ¥ÁæxÀ«ÄPÀ DgÉÆĂUÀå PÉĂAzÀæªÀgÉUÉ gÀ¸ÉÛÉ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ.,Asphalting roadfrom Karantaka college srajana Rangamandir to Primary Health center in ward No. 13 of Dharwad,15-Feb-13,807802,06-Jan-14,807802
86,10037,20-Mar-13,46803,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Mahalingashetti and Company Ltd,"1) ªÀÄºÁ«ĂgÀ PÁ®¤ gÀ¸ÉÛUÀ¼À£ÀÄß qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀzÀÄ 2) vÉÆgÀ« ºÀPÀ̀® 1,2 ªÀÄvÀÄÛ 3 PÁæ¸ï£À°è gÀ¸ÉÛUÀ½UÉ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ.",Package No.5 Asphalting to roads at Mahaveer colony.,29-May-13,3223807,06-Jan-14,3223807
87,1654,01-Jun-13,46624,AHEAD-100Cr.,Ahead-100 cr. Phase-2,M/s N. S. Nayak and Sons,1) ªÁqÀđ £ÀA. 31 ºÀ¹Û£Á¥ÀÄgÀ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ. 2) ªÁ¼ÉéĂPÀgÀ ¥Áèl gÉÆĂqÀ ¢AzÀ UÁA¢üªÁqÀ ªÉÄĂ£ï gÉÆĂqÀªÀgÉUÉ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ. 3) ¦gÀzÉÆĂ±À PÉÆtÆÚgÀÄ ªÀÄ£É JzÀÄjUÉ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.,Ward No 31 Improvements to road at hastinapura. 2)  Improvements to road at Walvekar plot main road to ghandiwada main road 3)  Improvements to road at near phiradosh konnur house,15-Jun-13,6422559,06-Jan-14,6422559
88,1514,27-May-13,45179,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Mahalingashetti and Company Ltd,"¥ÁåPÉĂeï £ÀA.18, EAqÉAmï £ÀA.1432, 1) ºÀÄ.«.ªÁ.£ÀA.47gÀ ¨sÀªÁ¤ £ÀUÀgÀ PÁæ¸À¢AzÀ ¸ÉªÀAvÀ qÉĂ ¸ÀÆ̀¯ï ªÀgÉUÉ ªÀÄgÀÄ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀzÀÄ.",)Re-asphalting to road from Bhavani Nagar cross to 7thday school of ward No.47(93),21-Jun-13,1520728,06-Jan-14,1520728
89,1987,11-Jun-13,51910,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Halappa. H. Doddamani,ºÉÆ¸ÀAiÀÄ¯Áè¥ÀÆgÀ (»AzÀÄ) ¸Àä±Á£À C©üªÀÈ¢̃.,Improvements to Hosayallapur (Hindu) Burial Ground .,22-Jun-13,1109944,06-Jan-14,1109944
90,1430,25-May-13,44528,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Talewad N.H.,"¥ÁåPÉĂeï £ÀA.22, EAqÉAmï £ÀA.1456: 1) ºÀÄ. «. 64 d£ÀßvÀ£ÀUÀgÀ gÀ¸ÉÛUÀ¼À£ÀÄß C©üªÀÈ¢̃ ªÀiÁqÀÄªÀzÀÄ. 2) ªÀÄ¯ÉĂPÁgÀ ¥Áèl gÀ¸ÉÛUÀ¼À£ÀÄß C©ªÀÈ¢Ư ¥Àr¸ÀÄªÀÅzÀÄ. 3) ªÁqïđ £ÀA 63 gÁWÀªÉĂAzÀæ ¸ÀPÀđ¯ï £ÉĂPÁgÀ £ÀUÀgÀ 1,2,3,4 ªÀÄvÀÄÛ 6 PÁæ¸ï gÀ¸ÉÛUÀ¼À£ÀÄß qÁA§jPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ.","Package No.XXII, Indent No.1456: Improvements to JANNAT Nagar  roads at ward no 64(135)",24-Jun-13,374684,06-Jan-14,374684
91,2135,14-Jun-13,53819,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Shinganmakki U.S.,ºÀÄ.«.ªÁ.£ÀA-23 gÀ°è §gÀÄªÀ £ÀªÀ£ÀUÀgÀ UÁqÀđ£ï£À°è ªÀÄPÀ̀¼À DlzÀ ¸ÁªÀÄVæUÀ¼À£ÀÄß C¼ÀªÀr¸ÀÄªÀzÀÄ.,"Indent No - 8689,Providing and fixing children play equipments at Navanagar garden.",27-Jun-13,195554,06-Jan-14,195554
92,2340,22-Jun-13,43549,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Naik D.C.,"zsÁgÀªÁqÀ «¨sÁUÀzÀ ²æĂ£ÀUÀgÀ, £ÁgÁAiÀÄt¥ÀÄgÀ, ¨ÁgÁPÉÆĂnæ ªÀÄAdÄ£ÁxÀ ¸ÉÆ¸ÉÊn ªÀÄvÀÄÛ ²ªÁ®AiÀÄ UÁqÀđ£ïUÀ¼À C©üªÀÈ¢̃ ¥Àr¸ÀÄªÀÅzÀÄ.","Development of Srinagar,Narayanpur,Barakotri manjunath society and Shivalaya Gardens at Dharwad",30-Jun-13,3147657,06-Jan-14,3147657
93,2383,24-Jun-13,51903,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Halappa. H. Doddamani,PÉ®UÉĂj ¸Àä±Á£À C©üªÀÈ¢̃.,Improvements to Kelageri Burial Ground .,12-Jul-13,1387172,06-Jan-14,1387172
