S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
49,3227,17-Jul-13,54537,13th Finance,13th Finance-2012-13(UGD),Ambiger Pamppanna Irappa,"EAqÉAmï £ÀA.7297, ºÀÄ.«.ªÁqÀđ £ÀA.64gÀ ²ªÁf ¥Áèl d£ÀßvÀ£ÀUÀgÀ ºÁUÀÆ F±ÀégÀ£ÀUÀgÀ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ.",Providing under drainage to Shivaji plat Jannattnagar & Ishwarnagar in ward No.64 Hubli,31-Aug-13,288364,03-Sep-13,288364
50,1904,07-Jun-13,53008,13th Finance,13th Finance-2012-13(Drain),Kuri Dharamanna F,ºÀÄ.«.ªÁqÀđ £ÀA 32 gÀ°è DeÁzÀ PÁ®¤AiÀÄ°è vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj,Regarding Drain Road wroks at Azad Colony Road in ward No : 32,31-Aug-13,289499,05-Sep-13,289499
51,2960,09-Jul-13,52896,13th Finance,13th Finance-2012-13(Garden),Mathad I.V.,ªÁqÀđ £ÀA 30 gÀ §£À±ÀAPÀj ¯ÉĂOlzÀ°è UÁqÀđ£À C©üªÀÈ¢Ư ¥Àr¸ÀÄªÀÅzÀÄ.,Regarding ward No 30 Banashankari Layout Garden Development Work,31-Aug-13,272317,05-Sep-13,272317
52,2337,22-Jun-13,53046,13th Finance,13th Finance-2012-13(UGD),Jain J.D.,ºÀÄ.«.ªÁqÀđ £ÀA 36 ªÀÄºÁ®Qëöä ¯ÉĂOlzÀ°è  M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ.,Regarding UGD line Raod works in ward no : 36,31-Aug-13,283264,05-Sep-13,283264
53,2573,27-Jun-13,54734,13th Finance,13th Finance-2012-13(RD_BRDG),Jadhav V.S.,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÁqÀđ £ÀA. 18 ¥ÀÄgÉÆĂ»vÀ £ÀUÀgÀzÀ°è gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ. ºÁUÀÆ vÉgÉzÀ ZÀgÀAr ¤ªÀiÁđt ªÀiÁqÀÄªÀÅzÀÄ.  [EAqÉĂ£ïÖ £ÀA. 8452],Regarding Drain &  Road Work AtWard No 18. Purohit Nagar.Dharwad,06-Sep-13,1977390,07-Sep-13,1977390
54,3280,20-Jul-13,53665,13th Finance,13th Finance-2012-13(RD_BRDG),Savadi S.K.,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 19 gÀdvÀVj 4£ÉĂ ªÀÄÄRå gÀ¸ÉÛ ºÁUÀÆ vÉgÉzÀ ZÀgÀAr ªÀÄvÀÄÛ CrUÁ®ÄªÉ zÀÄgÀ¹Û. (EAqÉĂ£ïÖ £ÀA. 9317),Regarding Drain Work At  ward No 19. Rajathgiri 4th Main Road $ Open Drain Work.,06-Sep-13,1941345,07-Sep-13,1941345
55,4394,31-Aug-13,53335,13th Finance,13th Finance-2012-13(UGD),Talewad N.H.,"EAqÉAmï £ÀA.7291, ºÀÄ.«.ªÁqÀđ £ÀA.60gÀ ¨ÁUÁgÀ¥ÉĂlzÀ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ.",Providing under drainage to Bagarpeth in ward No.60 Hubli,06-Sep-13,217941,07-Sep-13,217941
56,2872,06-Jul-13,52806,13th Finance,13th Finance-2011-12(RD_BRDG),Nayak T.D.,ºÀÄ.«.zÀ ªÁqÀđ £ÀA.34 «zÁå£ÀUÀgÀ dPÀ̀gÉrØ ºÁ¹àl¯ï ªÀÄÄA¢£À gÀ¸ÉÛUÉ qÁA§gï ¥ÁåZï ºÁPÀÄªÀzÀÄ. 2) ²gÀÆgÀ ¥ÁPÀđ ªÉÄĂ£À gÉÆĂqÀ qÁA§gÀ ¥ÁåZï ºÁPÀÄªÀÅzÀÄ.,Regarding Road Development Works at Vidya Nagar Jakaraddi Hospital in ward No : 34 (Pot Hole Filling of Roads),07-Sep-13,179142,10-Sep-13,179142
57,3754,05-Aug-13,53737,13th Finance,13th Finance-2011-12(UGD),Talikoti G G,"EAqÉAmï £ÀA.7294, ºÀÄ.«.ªÁqÀđ £ÀA 58 gÀ PÁ¯É§ÄqÀØAiÀÄªÀgï ªÀÄ£É¬ÄAzÀ ¦.© gÀ¸ÉÛAiÀÄªÀgÉUÉ 6 EAZÀÄ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ªÀiÁUÀđ ºÁPÀÄªÀzÀÄ",Regarding UGD line Road works at Kalebuddeyavar House in ward No : 58,06-Sep-13,192668,10-Sep-13,192668
58,4395,31-Aug-13,54110,13th Finance,13th Finance-2012-13(Drain),Kyarakatti Sunil P,"EAqÉAmï £ÀA.7306, ºÀÄ.«.ªÁqÀđ £ÀA 60 gÀ°è ¨ÁUÁgÀ¥ÉĂl »A§¢AiÀÄ°è vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj",Regarding Drain Road wroks at Bangarpeth  Road in ward No : 60,06-Sep-13,180446,10-Sep-13,180446
59,4396,31-Aug-13,53604,13th Finance,13th Finance-2012-13(Drain),Kyarakatti Sunil P,"EAqÉAmï £ÀA.7310, ºÀÄ.«.ªÁqÀđ £ÀA 62 gÀ°è £ÀªÀ CAiÉÆĂzsÁå £ÀUÀgÀzÀ°è M¼À gÀ¸ÉÛUÀ¼À°è  ¥ÀæzÉĂ±ÀzÀ°è  vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj",Regarding Drain Road wroks at  Nava Ayodhya Nagar Road in ward No : 62,06-Sep-13,270185,10-Sep-13,270185
60,2167,14-Jun-13,53104,13th Finance,13th Finance-2012-13(Drain),Hanchinmani Nagesh R,ºÀÄ.«.ªÁqÀđ £ÀA 28 gÀ°è «±ÉéĂ±ÀégÀ £ÀUÀgÀ ¸ÀgÀPÁj ±Á¯É ºÀwÛgÀ vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj.,Regarding Open Drain Road wroks at Vishweshwar nagar Road in ward No : 28,06-Sep-13,286597,10-Sep-13,286597
61,10769,30-Mar-13,53022,13th Finance,13th Finance-2012-13(Drain),Nayak T.D.,ºÀÄ.«.ªÁqÀđ £ÀA 35 gÀ°è £ÉĂPÁgÀ£ÀUÀgÀzÀ°è vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj,Regarding Drain Road wroks at Nekar nagar Road in ward No : 35,07-Sep-13,214944,10-Sep-13,214944
62,10771,30-Mar-13,53054,13th Finance,13th Finance-2012-13(UGD),Pastay V.L.,ºÀÄ.«.ªÁqÀđ £ÀA 28 gÀ gÁd £ÀUÀgÀ ¨sÁUÀzÀ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ.,Regarding UGD line Raod works in ward no : 28,06-Sep-13,205860,10-Sep-13,205860
63,4144,17-Aug-13,54684,13th Finance,13th Finance-2011-12(RD_BRDG),Vadavi Basavaraj B,ºÀÄ.«.zÀ ªÁ.£ÀA 25 gÀ F±ÀégÀ£ÀUÀgÀ 1£ÉĂ ºÁUÀÆ 2£ÉĂ ªÀÄÄRågÀ¸ÉÛUÀ¼À°è ¹r ¤ªÀiÁđt (7 ¸ÀASÉå),(Regarding Repair and Reconstruction of CD Works) at Ishwar Nagar Roads in ward No : 25,10-Sep-13,662914,16-Sep-13,662914
64,15,01-Apr-13,53463,13th Finance,13th Finance-2011-12(UGD),Halli Shridhar Sham,"EAqÉAmï £ÀA.7283, ºÀÄ.«.ªÁqÀđ £ÀA 44 gÀ RgÁ¢ NtÂ ±ÀđjĂ E¨Áæ»A ªÉÄĂ¹æöÛ ªÀÄ£ÉAiÀÄ ºÀwÛgÀ M¼ÀZÀgÀAr PÁªÀÄUÁj PÉÊUÉÆ¼ÀÄîªÀÅzÀÄ.",Regarding UGD line Road works at Kharadi Oni  Road in ward No 44  (II),31-Aug-13,118934,16-Sep-13,118934
65,3305,22-Jul-13,53733,13th Finance,13th Finance-2011-12(UGD),Talikoti G G,"EAqÉAmï £ÀA.7292, ºÀÄ.«.ªÁqÀđ £ÀA 58 gÀ ªÁ¼ÉéĂPÀgÀ ºÀPÀ̀¯ï ¥À.©.gÀ¸ÉÛ M¼À gÀ¸ÉÛUÀ¼À°è M¼ÀZÀgÀAr eÁ® ¤«Äđ¸ÀÄªÀÅzÀÄ",Regarding UGD line Road works at Valvekar Hakkal P.B Roads in ward No : 58,16-Sep-13,277364,16-Sep-13,277364
66,2490,25-Jun-13,53957,13th Finance,13th Finance-2012-13(Drain),Pantoji Mehmood .Hajrath.,"EAqÉAmï £ÀA.7313, ºÀÄ.«.ªÁqÀđ £ÀA 64 gÀ°è d£Àßvï £ÀUÀgÀzÀ°è vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj",Regarding Drain Road wroks at Jannat Nagar Road in ward No : 64,31-Aug-13,297303,16-Sep-13,297303
67,2091,13-Jun-13,53507,13th Finance,13th Finance-2012-13(Drain),Chatni S A,"EAqÉAmï £ÀA.7898, ºÀÄ.«.ªÁqÀđ £ÀA 53 gÀ°è UÀÄgÀÄ¹zÉƯĂ±ÀégÀ £ÀUÀgÀ Dgï.J¸ï.§¢Ư ªÀQĂ®gï ªÀÄ£É¬ÄAzÀ £ÁgÁAiÀÄt fvÀÆj ªÀÄ£ÉAiÀÄªÀgÉUÉ vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj",Regarding Drain Road wroks at Gurusiddeshwar Nagar  Road in ward No : 50,12-Sep-13,254397,16-Sep-13,254397
68,1258,22-May-13,53198,13th Finance,13th Finance-2012-13(UGD),Krishna N.,ºÀÄ.«.ªÁqÀđ £ÀA 39 gÀ UÀÄrºÁ¼À gÀ¸ÉÛAiÀÄ dªÁºÀgÀ PÁ®¤ ªÀÄvÀÄÛ ¨Á¥sÀ£Á £ÀUÀgÀzÀ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ,Regarding UGD line Raod works in ward no : 39,10-Sep-13,286858,16-Sep-13,286858
69,1743,04-Jun-13,52999,13th Finance,13th Finance-2012-13(UGD),Channalli M.S.,ºÀÄ.«.ªÁqÀđ £ÀA 29 gÀ ªÀiÁUÀr ¥ÁPÀđzÀ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ.,Regarding UGD line Raod works in ward no : 29,06-Sep-13,255047,16-Sep-13,255047
70,2305,22-Jun-13,54669,13th Finance,13th Finance-2011-12(UGD),Bhovi Vivekanand  L,"EAqÉAmï £ÀA.7289, ºÀÄ.«.ªÁqÀđ £ÀA 65 gÀ ²ªÀ ¸ÉÆĂªÉÄĂ±ÀégÀ £ÀUÀgÀzÀ°è M¼ÀZÀgÀAr PÁªÀÄUÁj PÉÊUÉÆ¼ÀÄîªÀÅzÀÄ.",Regarding UGD line Road works at Shivasomeshwar Nagar Road in ward No 65,12-Sep-13,386903,21-Sep-13,386903
71,3691,01-Aug-13,53320,13th Finance,13th Finance-2012-13(Garden),Kempasannavar .B.S.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀªÀÄ£À 03 ªÁqÀđ £ÀA 03 ¸ÉÖĂmï ¨ÁåAPÀ PÁ®¤ UÁqÀđ£ÀzÀ°è DlzÀ ¸ÁªÀÄVæ «vÀgÀuÉ  ªÀiÁqÀÄªÀÅzÀÄ. (EAqÉĂ£ïÖ £ÀA. 7745),Regarding Gardan Work State Bank colony Garden materials supply ward No.3 at dharwad,07-Sep-13,297990,21-Sep-13,297990
72,904,14-May-13,53446,13th Finance,13th Finance-2012-13(Garden),Waddar E.H.,"EAqÉAmï £ÀA.7321, ºÀÄ.«.ªÁ£ÀA.47gÀ ºÀÄ§â½î «¨sÁUÀzÀ°èAiÀÄ UÁqÀđ£ÀzÀ°è C©üªÀÈ¢üƯ ¥Àr¸ÀÄªÀÅzÀÄ.",Regarding Garden Works. ward No 47,19-Sep-13,296924,21-Sep-13,296924
73,3564,26-Jul-13,52254,13th Finance,13th Finance-2011-12(Drain),Mali A.M.,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÁqÀđ £ÀA. 12 ºÀ½îPÉj ZÁ¼À vÁªÀgÀUÉĂj £À¹đAUïÀ ºÉÆĂA  »A§¢AiÀÄ £Á¯ÁUÉ vÀqÉUÉÆĂqÉUÀ¼À£ÀÄß  C©üªÀÈ¢Ư¥Àr¸ÀÄªÀzÀÄ.,Regarding the Storm Water work inbHallikeri Chawal  tavargei nurshing home ward No.12 of Dharwad.,07-Sep-13,424842,25-Sep-13,424842
74,3988,13-Aug-13,54060,13th Finance,13th Finance-2011-12(Garden),Khandekar K.N.,ºÀÄ « ªÁ £ÀA 33gÀ zÀAiÀiÁ£ÀAzÀ PÁ®¤UÉ GzÁå£ÀªÀ£À C©üªÀÈ¢Ư PÁªÀÄUÁj.,Regarding the Parks and Garden Works in Dayanand colony Ward No 33,10-Sep-13,254102,25-Sep-13,254102
75,2537,27-Jun-13,53347,13th Finance,13th Finance-2011-12(RD_BRDG),Nagarahalli. M. S.,"EAqÉAmï £ÀA.7852, ºÀÄ.«.zÀ ªÁ.£ÀA 41 ºÉUÉÎĂj UÀuÉĂ±À£ÀUÀgÀzÀ°è ¹rUÀ¼À ¥ÀÄ£ÀgÀ ¤ªÀiÁđt (3 ¸ÀASÉå)",(Regarding Repair and Reconstruction of CD Works) at Heggeri Ganesh Nagar Roads  in ward No : 41,31-Aug-13,133777,25-Sep-13,133777
76,2246,20-Jun-13,53523,13th Finance,13th Finance-2011-12(RD_BRDG),Neelannavar V.C.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ £ÀA 14gÀ ¸ÉÖĂ±À£ï gÀ¸ÉÛ¬ÄAzÀ vÀºÀ²¯ÁƯgÀ D¦Ă¸ï UÉĂlªÀgÉV£À gÀ¸ÉÛUÉ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀÅzÀÄ (EAqÉĂ£ïÖ £ÀA.7717),Regarding Road Development works at Tahashildar Office Roadsin ward No : 14 (Restoration of Roads for Existing),31-Aug-13,472822,25-Sep-13,472822
77,4360,28-Aug-13,53276,13th Finance,13th Finance-2011-12(RD_BRDG),Akki Prakash Gurubasappa,ºÀÄ.«.ªÁqÀđ £ÀA 40 gÀ PÉÆĂn °AUÀ£ÀUÀgÀ ¹r ¥ÀÄ£ÀgÀ ¤ªÀiÁđt,(Regarding Repair and Reconstruction of CD Works) at Kotiling Nagar Road in ward No : 40,27-Sep-13,198037,28-Sep-13,198037
78,3367,23-Jul-13,53265,13th Finance,13th Finance-2011-12(RD_BRDG),Krishna N.,ºÀÄ.«.zÀ ªÁ.£ÀA 39 CzsÁå¥ÀPÀ£ÀUÀgÀ ºÁUÀÆ «±Á®£ÀUÀgÀzÀ ºÀwÛgÀ ¹r ¥ÀÄ£ÀgÀ ¤ªÀiÁđt.,(Regarding Repair and Reconstruction of CD Works) at Adhyapak Nagar Roads in ward No : 39,27-Sep-13,235888,28-Sep-13,235888
79,1777,05-Jun-13,53100,13th Finance,13th Finance-2011-12(RD_BRDG),Uppar I.G.,"ºÀÄ.«.zÀ ªÁ,£ÀA 37 UÉÆĂPÀÄ® UÁæªÀÄzÀ°è ¹r ¥ÀÄ£ÀgÀ ¤ªÀiÁđt.",(Regarding Repair and Reconstruction of CD Works) at Gokul Garmin Roads in ward No : 37,27-Sep-13,146329,28-Sep-13,146329
80,4227,23-Aug-13,53185,13th Finance,13th Finance-2011-12(UGD),Naragund N.M.,ºÀÄ.«.ªÁqÀđ £ÀA 37 gÀ UÉÆĂPÀÆ® gÀ¸ÉÛAiÀÄ°ègÀÄªÀ EAqÀ¹ÖçAiÀÄ¯ï J¸ÉÖĂl£À°è ªÉÄÊPÉÆæĂ¶¤ĂµÀ ¥sÁåPÀÖj ºÀwÛĂgÀzÀ gÀ¸ÉÛUÀ½UÉ M¼ÀZÀgÀAr PÁªÀÄUÁj PÉÊUÉÆ¼ÀÄîªÀzÀÄ,Regarding UGD line Road works at Gokul Road in ward No 37 (II),26-Sep-13,645730,28-Sep-13,645730
81,2445,25-Jun-13,53102,13th Finance,13th Finance-2011-12(UGD),Hanchinmani Nagesh R,ºÀÄ.«.ªÁqÀđ £ÀA 34 gÀ ¯ÉÆĂPÀ¥Àà£À ºÀPÀ̀¯ïzÀ°ègÀÄªÀ ²æĂUÀÄzÉè¥Àà ºÀ½îPÉĂj CªÀgÀ ªÀÄ£É »A¢£À gÀ¸ÉÛ M¼ÀZÀgÀAr PÁªÀÄUÁj PÉÊUÉÆ¼ÀÄîªÀÅzÀÄ.,Regarding UGD line Road works at Lokappanhakkal Road in ward No 34 (II),27-Sep-13,383705,28-Sep-13,383705
82,5042,18-Sep-13,57225,13th Finance,13th Finance-2011-12(UGD),Ilakal Mahadevappa Y,"EAqÉAmï £ÀA.9384, ºÀÄ.«.ªÁqÀđ £ÀA 47 gÀ eÉ.¹.£ÀUÀgÀzÀ GvÀÛgÀ ¨sÁUÀzÀ gÀ¸ÉÛAiÀÄ°è M¼ÀZÀgÀAr PÁªÀÄUÀj PÉÊUÉÆ¼ÀÄîªÀzÀÄ",Regarding UGD line Road works at J.C Nagar Road in ward No 47 (II),27-Sep-13,275389,28-Sep-13,275389
83,4358,28-Aug-13,53275,13th Finance,13th Finance-2012-13(Drain),Akki Prakash Gurubasappa,ºÀÄ.«.ªÁqÀđ £ÀA 40 gÀ°è ªÀiÁgÀÄw £ÀUÀgÀ ªÀÄÄRå gÀ¸ÉÛAiÀÄ°è vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj,Regarding Drain Road wroks at Maruti nagar main Road in ward No : 40,27-Sep-13,466982,28-Sep-13,466982
84,2593,28-Jun-13,53238,13th Finance,13th Finance-2011-12(Electrical),Devagiri Electricals,ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉ JzÀÄgÀÄ §¸ÀªÉĂ±ÀégÀ ªÀÈvÀÛzÀ°è £Á®Ä̀  §¢ «zÀÄåvÀÛ ¢Ă¥À ºÉÊªÀiÁ¸ÀÖ C¼ÀªÀr¸ÀÄªÀzÀÄ,Regarding the Electrical Street Light works in Corporation Opp  Basaveshwar circle,27-Sep-13,312788,30-Sep-13,312788
85,3911,08-Aug-13,53264,13th Finance,13th Finance-2011-12(RD_BRDG),Patil Ravi .A.,ºÀÄ.«.ªÁqÀđ £ÀA 33 gÀ zÉĂ±À¥ÁAqÉ ¯ÉĂOl £Á¯Á ºÀwÛgÀ vÉgÉzÀ ZÀgÀAr PÀnÖ Dgï.¹.¹. ¸Áè§ ºÁPÀÄªÀÅzÀÄ.,Regarding Open Drain work At Deshpande Layout in ward no 33.,29-Sep-13,380147,30-Sep-13,380147
86,1667,01-Jun-13,53051,13th Finance,13th Finance-2012-13(Drain),Kyarakatti Sunil P,ºÀÄ.«.ªÁqÀđ £ÀA 31 gÀ°è ¢ªÁPÀgÀ D¸ÀàvÉæ ºÀwÛgÀ vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj,Regarding Drain Road wroks at Divakar hospital Road in ward No-31,29-Sep-13,321354,30-Sep-13,321354
87,2756,03-Jul-13,53891,13th Finance,13th Finance-2012-13(UGD),Prem Sai Group,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 12 gÀ gÁl£À́ C¥ÁlđªÉÄAl ºÀwÛgÀ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ. (EAqÉĂ£ïÖ £ÀA. 9023),Regarding UGD line road works  in ward No : 12 at Dharwad,27-Sep-13,263957,30-Sep-13,263957
88,2247,20-Jun-13,53877,13th Finance,13th Finance-2012-13(UGD),Kittur M.M.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ  £ÀA 17 PÀ¯Áåt £ÀUÀgÀ GvÀÛgÀ ¨sÁUÀzÀ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ. (EAqÉĂ£ïÖ £ÀA. 8960),Regarding UGD line road works in ward No : 17 at Dharwad,27-Sep-13,240860,30-Sep-13,240860
89,23,02-Apr-13,53413,13th Finance,13th Finance-2012-13(Drain),Honatti S.B.,ºÀÄ.«.ªÁqÀđ £ÀA 27 gÀ°è  CªÀÄgÀUÉÆ¼À UÁæªÀÄzÀ ¥ÁæxÀ«ÄPÀ ±Á¯É »A¨ÁUÀzÀ°è vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj,Regarding Drain Road wroks at Amrgol Roads in Ward No-27,26-Sep-13,294432,08-Oct-13,294432
90,3394,24-Jul-13,53399,13th Finance,13th Finance-2011-12(RD_BRDG),Basanagoudar B.Y.,"EAqÉAmï £ÀA.7867, ºÀÄ.«.zÀ ªÁ.£ÀA 42 D¸ÁgÀ NtÂ ªÀÄÄRå gÀ¸ÉÛAiÀÄ°è ¹r ¥ÀÄ£ÀgÀ ¤ªÀiÁđt.",(Regarding Repair and Reconstruction of CD Works) at Asar Oni Roads  open drain in ward No : 42,05-Oct-13,170019,09-Oct-13,170019
91,3396,24-Jul-13,53415,13th Finance,13th Finance-2011-12(RD_BRDG),Basanagoudar B.Y.,"EAqÉAmï £ÀA.7846, ºÀÄ,«.zÀ ªÁqÀđ £ÀA 42 gÀ D¸ÁgÀ NtÂ ªÀÄÄRå gÀ¸ÉÛ ¤Ăj£À mÁåAPÀ¢AzÀ PÉÆĂgÀPÉĂj NtÂAiÀÄªÀgÉUÉ Dgï.¹.¹ UÀmÁgÀ ¤«Äđ¹ ¸Áèöå§ ºÁPÀªÀÅzÀÄ",(Open Drains and Foot Paths) at Asar Oni Main Roads in ward No : 42,05-Oct-13,569980,09-Oct-13,569980
92,5021,18-Sep-13,53405,13th Finance,13th Finance-2011-12(RD_BRDG),Basanagoudar B.Y.,"EAqÉAmï £ÀA.7866, ºÀÄ.«.zÀ ªÁ.£ÀA 42 CgÀ«AzÀ£ÀUÀgÀ ªÀÄÄRågÀ¸ÉÛAiÀÄ°è ¹r ¥ÀÄ£ÀgÀ ¤ªÀiÁđt.",(Regarding Repair and Reconstruction of CD Works) at Aravind Nagar Roads in ward No : 42,08-Oct-13,301169,09-Oct-13,301169
93,5020,18-Sep-13,53410,13th Finance,13th Finance-2011-12(RD_BRDG),Basanagoudar B.Y.,"EAqÉAmï £ÀA.7864, ºÀÄ.«.zÀ ªÁ.£ÀA 42 gÀ CgÀ«AzÀ £ÀUÀgÀ ¦ ªÀÄvÀÄÛ n PÁél¸Àđ ºÀwÛgÀ zÀÄUÁđzÉĂ« UÀÄr¬ÄAzÀ »nÖ£À VgÀtÂAiÀÄªÀgÉUÉ DgÀ¹¹ UÀmÁgÀ ¤«Äđ¸ÀÄªÀzÀÄ",Regarding Coverningr of Open Drains and Foot Paths at Aravind Nagar Roads in ward No : 42,08-Oct-13,287917,09-Oct-13,287917
94,3045,10-Jul-13,53101,13th Finance,13th Finance-2011-12(RD_BRDG),Uppar I.G.,ºÀÄ.«.zÀ ªÁ.£ÀA 37 vÁjºÁ¼À UÁæªÀÄzÀ°è ¹r ¥ÀÄ£ÀgÀ ¤ªÀiÁđt.,(Regarding Repair and Reconstruction of CD Works) at Tarihal Rods in ward no-37,08-Oct-13,145841,09-Oct-13,145841
95,503,19-Apr-13,53277,13th Finance,13th Finance-2012-13(Bldg),Davalnavar M.I.,12 gÀ ºÀ¼ÉĂ §¸À¸ÁÖöåAqÀ ¥ÀPÀ̀zÀ°ègÀÄªÀ D¸ÀàvÉæ DªÀgÀtzÀ°ègÀÄªÀ ºÉjUÉ D¸ÀàvÉæ PÀlÖqÀzÀ zÀÄgÀ¹Û ºÁUÀÆ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ. (EAqÉĂ£ïÖ £ÀA. 7748),Regarding Building Work. Old Bus Stand Side H.D.M.C. Delivery Hospital Building Work .,05-Oct-13,1112002,09-Oct-13,1112002
96,4015,14-Aug-13,54063,13th Finance,13th Finance-2012-13(Garden),Khandekar K.N.,"ºÀÄ.«. ªÁqÀđ £ÀA 49 gÀ°è §gÀÄªÀ PÀ£Áå£ÀUÀgÀ, ¸À£À¦Ălgï ªÀÄvÀÄÛ UÉÆĂ®Ø£ï ¥ÁPÀđzÀ°èAiÀÄ GzÁå£ÀªÀ£ÀzÀ°è ¥Ávï ªÉĂ ¤«Äđ¸ÀÄªÀÅzÀÄ.",Regarding Garden Work ward No 49.,09-Oct-13,274968,09-Oct-13,274968
97,4714,07-Sep-13,53262,13th Finance,13th Finance-2012-13(UGD),Bhojagar Dinesh Duragappa,"EAqÉAmï £ÀA.7282, ºÀÄ.«.ªÁqÀđ £ÀA.44gÀ ZÀ£Àß¥ÉĂl ªÀÄÄRågÀ¸ÉÛAiÀÄ°ègÀÄªÀ ¸ÁªÀđd¤PÀgÀ M¼ÀZÀgÀAr zÀÄgÀ¹Û ºÁUÀÆ ¥Àj¸ÀgÀ zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.",Construction of Public under drainage to main roads in ward No.44 Hubli,08-Oct-13,266789,09-Oct-13,266789
98,3093,12-Jul-13,53049,13th Finance,13th Finance-2012-13(Drain),Kyarakatti Sunil P,ºÀÄ.«.ªÁqÀđ £ÀA 48 gÀ°è UÁA¢üªÁqÀ vÉ®UÀÄ ZÀZÀđ JzÀÄgÀÄUÀqÉ vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj ªÀÄvÀÄÛ ¹.r ¤«Äđ¸ÀÄªÀÅzÀÄ.,Regarding Drain Road wroks at Gandhiwad Road in ward No : 48,09-Oct-13,176648,10-Oct-13,176648
99,4982,17-Sep-13,53663,13th Finance,13th Finance-2011-12(RD_BRDG),Savadi S.K.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ¸ÉÖĂ±À£ï gÀ¸ÉÛAiÀÄ°è ZÀgÀAr ªÉÄĂ¯É ¸Áèöå§ ºÁQ ¥sÀÄl¥Ávï ¤«Äđ¸ÀÄªÀÅzÀÄ.   (EAqÉĂ£ïÖ £ÀA. 7896),Regarding Coverningr of Open Drains and Foot Paths Roads in ward No : 14 at Dharwad.,11-Oct-13,2692664,11-Oct-13,2692664
