S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
43,10293,25-Mar-13,53671,13th Finance,13th Finance-2012-13(Drain),Nemikal H.F.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ £ÀA 01 gÀ°è »gÉĂªÀÄoÀ NtÂ PÉ®UÉĂjAiÀÄ°è vÉgÉzÀ Dgï.¹.¹. ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj    (EAqÉĂ£ïÖ £ÀA. 7694),Regarding Drains works a Kelageri oni Roads in ward No 1 of Dharwad,29-Mar-13,244761,30-Mar-13,244761
44,10294,25-Mar-13,53348,13th Finance,13th Finance-2012-13(Drain),Nemikal H.F.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ  £ÀA 12 gÀ°è ¹«® D¸ÀàvÉæ PÀ£ÁđlPÀ ¸ÀPÀđ¯ï ºÀwÛĂgÀ vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj (EAqÉĂ£ïÖ £ÀA. 7742),Regarding Drain Road wroks at Civil hospital Road in ward No : 12,29-Mar-13,263252,30-Mar-13,263252
45,10292,25-Mar-13,53358,13th Finance,13th Finance-2012-13(Drain),Nemikal H.F.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 19 gÀ°è «ªÉĂPÁ£ÀAzÀ £ÀUÀgÀ UÁqÀđ£À ºÀwÛgÀ vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj. (EAqÉĂ£ïÖ £ÀA.7366),Regarding Drain Road wroks at Vivekanad Garden Near in ward No : 19 at Dharwad,29-Mar-13,257297,30-Mar-13,257297
46,10336,26-Mar-13,53217,13th Finance,13th Finance-2012-13(Drain),Tarlagatti C.Y.,"EAqÉAmï £ÀA.7309, ºÀÄ.«.ªÁqÀđ £ÀA 55 gÀ°è ²®ªÀAvÀ NtÂ UÁqÀđ£À ¥ÉĂl vÀA§zÀ NtÂ ºÀAZÁn NtÂ ¥ÀæxÀªÀÄ ±ÉnÖ avÀæUÁj NtÂUÀ¼À°è vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj",Regarding Drain Road wroks at Shilavanth Oni  Road in ward No : 55,29-Mar-13,276401,30-Mar-13,276401
47,10390,26-Mar-13,53587,13th Finance,13th Finance-2012-13(Drain),Nagaraj Krishanappa,"EAqÉAmï £ÀA.7312, ºÀÄ.«.ªÁqÀđ £ÀA 55 gÀ°è §ªÀiÁä¥ÀÆgÀ NtÂAiÀÄ «ĂgÀ¨sÀzÉæĂ±ÀégÀ UÀÄr «í DPÁgÀzÀ vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj",Regarding Drain Road wroks at Bammapur Oni Raods in ward No : 55,29-Mar-13,240874,30-Mar-13,240874
48,10633,30-Mar-13,53129,13th Finance,13th Finance-2012-13(Drain),Tarlagatti C.Y.,"EAqÉAmï £ÀA.7317, ºÀÄ.«.ªÁqÀđ £ÀA 66 gÀ°è CqÀ« ¥Áèl vÉgÉzÀ Dgï.¹.¹ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj",Regarding Drain Road wroks at Adavi plot  Road in ward No : 66,30-Mar-13,428079,30-Mar-13,428079
49,10653,30-Mar-13,53285,13th Finance,13th Finance-2012-13(Drain),Savadi S.K.,zsÁ.«.ªÁqÀđ £ÀA 5 gÀ°è ªÀiÁ¼Á¥ÀÆgÀ gÀ¸ÉÛ ¥ÁnĂ®gï ªÀÄ£É ºÀwÛgÀ Qqḯ ±Á¯É ºÀwÛgÀ vÉgÉzÀ ZÀgÀAr ¤«Äđ¸ÀÄªÀ PÁªÀÄUÁj (EAqÉĂ£ïÖ £ÀA.7743),Regarding Drain Road works at Malapur kids school near in ward No : 5,30-Mar-13,374019,30-Mar-13,374019
50,10209,23-Mar-13,53425,13th Finance,13th Finance-2012-13(Garden),Basanagoudar B.Y.,"EAqÉAmï £ÀA.7320, ºÀÄ.«.ªÁ£ÀA.42gÀ EAr¥ÀA¥À UÁqÀđ£ÀzÀ°è ªÀÄPÀ̀¼À DlzÀ ¸ÁªÀÄVæ ªÀÄvÀÄÛ ¨ÉAZÀ ºÁPÀÄªÀÅzÀÄ.",Regarding Garden Work Ward No 42,30-Mar-13,287350,30-Mar-13,287350
51,10456,27-Mar-13,53228,13th Finance,13th Finance-2012-13(Garden),Patil Ravi .A.,ºÀÄ.«.ªÁqÀđ £ÀA 33gÀ ªÀÄAiÀÄÆj §qÁªÀuÉAiÀÄ°èAiÀÄ UÁqÀđ£À C©üªÀÈ¢Ư ¥Àr¸ÀÄªÀÅzÀÄ.,Regarding Garden Work ward No 33.,30-Mar-13,286397,30-Mar-13,286397
52,10436,27-Mar-13,53459,13th Finance,13th Finance-2012-13(RD_BRDG),Sureban A.B.,"EAqÉAmï £ÀA.7400, ºÀÄ«ªÁ£ÀA.47gÀ ºÀÄ§â½î «¨sÁUÀzÀ°èAiÀÄ PÉÆĂlđ ¸ÀPÀđ¯ï¢AzÀ ¸À¨ï C§đ£ï ¥ÉÆĂ°¸À oÁuÉ (¸Á¬Ä ªÀÄA¢gÀ ªÀiÁUÀđªÁV ) ªÀgÀUÉ gÀ¸ÉÛ C©üªÀÈ¢Ư¥Àr¸ÀÄªÀÅzÀÄ.",Regarding Road Work At No 47 Court Circle To Sub Urban Police Station Road Development  work.,30-Mar-13,1784993,30-Mar-13,1784993
53,10507,28-Mar-13,53122,13th Finance,13th Finance-2011-12(UGD),Malagimani Ashok M,"EAqÉAmï £ÀA.7280, ºÀÄ.«.ªÁqÀđ £ÀA 44gÀ ªÉÆ«Ää£À ¥Áèl ºÁUÀÆ ²æĂ dUÀ¢Ă±À ±ÉlÖgÀ PÁ¼ÉÆĂ¤AiÀÄ°è M¼ÀZÀgÀAr PÁªÀÄUÁj PÉÊUÉÆ¼ÀÄîªÀzÀÄ",Regarding UGD line Road works at Dhaneshwari Road in ward No 44(II),31-Mar-13,627754,31-Mar-13,627754
54,327,17-Apr-12,43633,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Savadi S.K.,zsÁ.«.ªÁ.£ÀA. 8 gÀ ªÀiÁzÀ£À±ÉlÖNtÂ ªÀÄvÀÄÛ CqÀQ NtÂUÀ¼À°è PÁAQæĂl gÀ¸ÉÛ ªÀÄvÀÄÛ UÁ½ NtÂ ºÁUÀÆ ¥ÉÆĂvÀ¤Ă¸ï NtÂAiÀÄ°è PÀA¦è §¸ÀªÉĂ±ÀégÀ ±Á¯É zÀÄUÁđPÁ®¤ zÉĂ¸Á¬Ä N¤ ºÁUÀÆ ®PÀªÀÄ£ÀºÀ½èĂ f£ÀUÁgÀ PÁAQæĂl gÀ¸ÉÛ ºÁUÀÆ vÉ.ZÀ. ¤«Äđ¸ÀÄªÀÅzÀÄ.,Concrete road & Open drain madanashett oni adaki oni  Gali oni hebbali oni kamplibasaveshwar school Durga colonu asphalt road desai oni & lakkamanhalli kariyamma gudi  ward No. 8 & 9 of dharwad,23-Apr-12,5686594,04-May-12,5686594
55,328,17-Apr-12,44534,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Jadhav V.S.,zsÁ.«.ªÁ.£ÀA. 1 gÁzsÁPÀÈµÀÚ£ÀUÀgÀ ºÁUÀÆ d®zÀ²đ¤£ÀUÀgÀ §¸ï gÀÆl gÀ¸ÉÛUÉ ºÁUÀÆ PÉ®UÉĂj ¸ÀªÀÄÄzÁAiÀÄ¨sÀªÀ£À ªÀÄÄA¢£À gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.&ªÁqÀđ £ÀA. 2 §£À±ÀAPÀj£ÀUÀgÀ  PÀÄ¸ÀÄªÀÄ£ÀUÀgÀ ªÉÊzÀåªÀÄoÀ PÁA¥ÀèPḯ ºÁUÀÆ §£À±ÀAPÀj£ÀUÀgÀ ºÁUÀÆ «dAiÀÄ£ÀUÀgÀ G¥ÀgÀ¸ÉÛUÀ½UÉ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ.,Radakrishina nagar Jaldarshini nagar and opp of kelgeri samudaya bhiavan in ward No.1 Dharwad.,23-Apr-12,6909610,04-May-12,6909610
56,10435,07-Mar-12,23594,AHEAD-100Cr.,Ahead-100 cr.,Aminbhavi & Hegde,"gÀÆ. 100.00 PÉÆĂn «±ÉĂµÀ C£ÀÄzÁ£ÀzÀ°è mË£ïºÁ¯ï PÀlÄÖªÀzÀÄ, PÀ£ÀßqÀ ¨sÀªÀ£À PÀlÄÖªÀzÀÄ, ªÁtÂdå ªÀÄ½UÉ PÀlÄÖªÀzÀÄ, ªÀiÁgÀÄPÀmÉÖ C©üªÀÈ¢̃UÉÆ½¸ÀÄªÀzÀÄ, ¸ÀAZÁj ªÀÈvÀÛUÀ¼À£ÀÄß C©üªÀÈ¢̃UÉÆ½¸ÀÄªÀzÀÄ, §¸ï vÀAUÀÄzÁt ºÁUÀÆ EvÀgÀ PÁªÀÄUÁjUÀ½UÉ ¸À®ºÉUÁgÀgÀ ¸ÉĂªÉ","100 Crore Townhall, kannada bhavan, commercial building, market improvement, trffics & bus stand work",15-Mar-12,100280,14-May-12,100280
57,10434,07-Mar-12,23594,AHEAD-100Cr.,Ahead-100 cr.,Aminbhavi & Hegde,"gÀÆ. 100.00 PÉÆĂn «±ÉĂµÀ C£ÀÄzÁ£ÀzÀ°è mË£ïºÁ¯ï PÀlÄÖªÀzÀÄ, PÀ£ÀßqÀ ¨sÀªÀ£À PÀlÄÖªÀzÀÄ, ªÁtÂdå ªÀÄ½UÉ PÀlÄÖªÀzÀÄ, ªÀiÁgÀÄPÀmÉÖ C©üªÀÈ¢̃UÉÆ½¸ÀÄªÀzÀÄ, ¸ÀAZÁj ªÀÈvÀÛUÀ¼À£ÀÄß C©üªÀÈ¢̃UÉÆ½¸ÀÄªÀzÀÄ, §¸ï vÀAUÀÄzÁt ºÁUÀÆ EvÀgÀ PÁªÀÄUÁjUÀ½UÉ ¸À®ºÉUÁgÀgÀ ¸ÉĂªÉ","100 Crore Townhall, kannada bhavan, commercial building, market improvement, trffics & bus stand work",15-Mar-12,41566,14-May-12,41566
58,629,26-Apr-12,45220,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Tarlagatti C.Y.,"¥ÁåPÉĂd £ÀA.52, EAqÉAmï £ÀA.1691, ºÀÄ. «.zsÀ.ªÁ.£ÉA.58gÀ ¥ÁnĂ®UÀ°è CqÀØgÀ¸ÉÛUÀ¼À£ÀÄß C©üªÀÈ¢Ư ªÀiÁqÀÄªÀzÀÄ.",1) Improvements to Patil galli cross roads of Ward No.58(151).,28-Apr-12,3873581,14-May-12,3873581
59,891,07-May-12,45179,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Mahalingashetti and Company Ltd,"¥ÁåPÉĂeï £ÀA.18, EAqÉAmï £ÀA.1432, ºÀÄ.«.ªÁ.£ÀA.47gÀ ¨sÀªÁ¤ £ÀUÀgÀ PÁæ¸À¢AzÀ ¸ÉªÀAvÀ qÉĂ ¸ÀÆ̀¯ï ªÀgÉUÉ ªÀÄgÀÄ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀzÀÄ",)Re-asphalting to road from Bhavani Nagar cross to 7thday school of ward No.47(93),10-May-12,7325728,21-May-12,7325728
60,890,07-May-12,45328,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Gudageri Prakash,CjºÀAvÀ £ÀUÀgÀzÀ ªÀÄÄRå gÀ¸ÉÛ ªÀÄvÀÄÛ ¨sÀÄªÀ£ÉĂ±Àéj £ÀUÀgÀ ºÁUÀÆ ªÁ¼ÉéĂPÀgÀ ¥Áèmï ªÀÄÄRå gÀ¸ÉÛUÀ¼À£ÀÄß qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀzÀÄ.,"Package No-III Asphalting to roads of Arihant Nagar Main Road,bhuwaneshwari & valvekar plot main roads.",10-May-12,5169130,21-May-12,5169130
61,651,26-Apr-12,45464,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Betageri A.S.,"zsÁ.«.ªÁ.£ÀA. 11 gÀ°è ¸ËzÁUÀgÀ UÀ°è, ªÀÄ¸À¯ÁUÀgÀ NtÂ, nPÁgÉ gÉÆĂqÀ, dR£À¨sÁ« gÉÆĂqÀ ªÀÄtÂPÀ¯Áè ¦±ï ªÀiÁPÉđmï(qÁA§jĂPÀgÀt) ªÀiÁqÀÄªÀÅzÀÄ.","Providing and laying Asphalting road work at Soudagargalli,Masalgar Oni, Tikare,jakhanibhavi road fish market  at ward No.11 in Dharwad.",28-Apr-12,2096337,26-May-12,2096337
62,9235,02-Feb-12,30328,AHEAD-100Cr.,Ahead-100 cr.,Banashankari Electrical Bangalore,GtPÀ¯ï PÉgÉ ºÁUÀÆ GzÁå£ÀªÀ£ÀPÉ̀ «zÀåwÛĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ.,Electrification to Unakal Lake & Gardens,14-Feb-12,3364239,28-May-12,1784050
63,1261,21-May-12,42114,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Hanji C Vinayak,UÀÄ®UÀAfPÉÆ¥Àà ¸Àä±Á£ÀzÀ C©üĂªÀÈ¢̃ ¥Àr¸ÀÄªÀzÀÄ,Improvements of Burier ground in Gulaganji koppa,23-May-12,2437434,29-May-12,2437434
64,701,28-Apr-12,38894,AHEAD-100Cr.,Ahead-100 cr.,BNA Technology Consulting Ltd Bangalore,ªÀÄºÁvÀäUÁA¢ü GzÁå£ÀªÀ£ÀzÀ°è ¸ÀAVĂvÀ PÁgÀAf C¼ÀªÀr¸ÀÄªÀzÀÄ. PÀÄjvÀÄ ©®Äè ,Provding Ultra fast action jet Musical fountain at Mahatama Gandhi park at Hubli,30-Apr-12,720003,06-Jun-12,720003
65,1034,10-May-12,44586,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Wali J.B.,ªÁqÀđ £ÀA 46 ºÉÆ¸ÀÆgÀ ¥Àæ¨sÀÄ D¸ÀàvÉæ JzÀÄj£À PÁl£ï ªÀiÁPÉđmï gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀÄvÀÄÛ ºÉÆ¸ÀÆgÀ ªÀÄÄRå gÀ¸ÉÛ (PÉ£ÀgÁ ºÉÆmÉĂ® JzÀÄjUÉ) ¸ÀÄzsÁgÀuÉ,Improvements Cotton market road (opposit Prabhu Hospital housur main road (opposit to Canara hotel),15-May-12,1953585,06-Jun-12,1953585
66,1035,10-May-12,44573,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Wali J.B.,ªÁqÀđ £ÀA. 46 zÉĂ±À¥ÁAqÉ ¯ÉĂOl gÀ¸ÉÛ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ,Ward No  46 at Ashpalting to Deshpande layout road,15-May-12,3856615,06-Jun-12,3856615
67,1259,21-May-12,43549,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Naik D.C.,"zsÁgÀªÁqÀ «¨sÁUÀzÀ ²æĂ£ÀUÀgÀ, £ÁgÁAiÀÄt¥ÀÄgÀ, ¨ÁgÁPÉÆĂnæ ªÀÄAdÄ£ÁxÀ ¸ÉÆ¸ÉÊn ªÀÄvÀÄÛ ²ªÁ®AiÀÄ UÁqÀđ£ïUÀ¼À C©üªÀÈ¢̃ ¥Àr¸ÀÄªÀÅzÀÄ.","Development of Srinagar,Narayanpur,Barakotri manjunath society and Shivalaya Gardens at Dharwad",22-May-12,1916274,06-Jun-12,1916274
68,1276,22-May-12,44528,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Talewad N.H.,"¥ÁåPÉĂeï £ÀA.22, EAqÉAmï £ÀA.1456: ºÀÄ. «. zÀ d£ÀßvÀ£ÀUÀgÀ gÀ¸ÉÛUÀ¼À£ÀÄß C©üªÀÈ¢̃ ªÀiÁqÀÄªÀzÀÄ.","Package No.XXII, Indent No.1456: Improvements to JANNAT Nagar  roads at ward no 64(135)",22-May-12,3577878,06-Jun-12,3577878
69,1260,21-May-12,43903,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Abbyal M.M.,"zsÁ.«.ªÁ.£ÀA. 6, DgÉÆĂUÉĂjNtÂ PÀÄA¨ÁgÀNtÂ ºÁªÉĂj¥ÉĂmï ªÉÄĂzÁgÀ MtÂ ªÁqÀđ £ÀA.7 ¨Á®ªÀiÁgÀÄw UÀÄr PÁAQæĂl ¥ÉĂ«AUï vÉ.ZÀ. PÀlÄÖªÀÅzÀÄ. ªÁqÀđ £ÀA> 7 PÉÆlÖtzÀ NtÂ vÉ.ZÀ. ¤ªÀiÁt ªÁqÀđ £ÀA.9 ®QëöäĂ£ÁgÁAiÀÄt UÀÄr gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ.",Concrete road Arogeri oni kubar Oni haveripeth maidar oni Godhali oni mahantnagar mrughamath garden near open drain and ward No. 6 of Dharwad,26-May-12,4047778,06-Jun-12,4047778
70,1373,24-May-12,44387,AHEAD-100Cr.,Ahead-100 cr.,Madhukar H P,"¥ÁåPÉĂeï £ÀA.21, EAqÉAmï £ÀA.1438: ºÀÄ.«.ªÁ.£ÀA.44gÀ vÉÆgÀ«ºÀPÀ̀® ¥sÁå¤́ ¸ÉÆĂqÁ ¥sÁåPÀÖj JzÀÄgÀÄUÀqÉ¬ÄAzÀ fvÀÆj CqÉØØÛªÀgÉUÉ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀzÀÄ.",Providing asphalting to road from Thoravihakkal fancy soda factory to jituri adde. ward no 44(105),02-Jun-12,4331598,11-Jun-12,4331598
71,8837,24-Jan-12,20830,AHEAD-100Cr.,Ahead-100 cr.,Madhukar H P,¥ÁåPÉĂd £ÀA 4 gÀ  JgÀqÀÄ PÁªÀÄUÁjUÀ¼ÀÄ. (1)UÉÆĂPÀÄ® gÉÆĂqÀ ¢AzÀ ¯É¥ÉÆæĂ¹ ºÁ¹àl¯ï ªÀgÀUÉ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ. ºÁUÀÆ (2)PÁgÀªÁgÀ gÉÆĂqÀ ¢AzÀ ¹zÁ̃gÉÆqÀªÀÄoÀ ªÀÄÄRågÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀzÀÄ.,Package no 4 - two works. (1)Gokul Road to Leprosy Hospital improvement (2) karwar road to sidharoodhamath mainroad improvement,11-Jun-12,1671298,11-Jun-12,1671298
72,1601,01-Jun-12,44508,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Shetty N I,«dAiÀÄ£ÀUÀgÀ §qÁªÀuÉ ²æĂ ªÀÄzsÀÄgÀPÀgÀ ªÀÄ£É ªÀÄÄA¢£À gÀ¸ÉÛ UÁqÀđ£ï ¥ÀPÀ̀zÀ gÀ¸ÉÛ ºÁUÀÆ wgÀÄ¥Àw §eÁgÀ »A¢£À gÀ¸ÉÛUÀ½UÉ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀzÀÄ.,"Asphalting to road at vijayanagar layout opposit to shri mdhukar house, garden beside road",05-Jun-12,4015627,14-Jun-12,4015627
73,1523,28-May-12,45211,AHEAD-100Cr.,Ahead-100 cr.,M/S S.S. Police Patil and Co.,"¥ÁåPÉĂeï £ÀA.23, EAqÉAmï £ÀA.1459, ºÀÄ. «. zÀ41 ºÉUÉÎĂj PÉ JZï © PÁ®¤ gÀ¸ÉÛUÀ¼À£ÀÄß ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀzÀÄ.",1)Improvements to HEGGERI  KHB Colony roads at ward No 41 (117),07-Jun-12,6582292,19-Jun-12,6582292
74,1840,07-Jun-12,45732,AHEAD-100Cr.,Ahead-100 cr. Phase-2,B Tirupati Reddi,"zsÁ.«.ªÁ.£ÀA. 14 gÀ ªÀiÁ¼ÀªÀÄrØ 3, & 4£ÉĂ PÁæ¸ï ºÁUÀÆªÀÄ AiÀÄÄ.©.»¯ï gÀ¸ÉÛ ªÀÄvÀÄÛ dAiÀÄ£ÀUÀgÀ ºÉÆAUÀ®ªÀÄoÀ ªÀÄÄA¢£À gÀ¸ÉÛ C£ÀÄ¥ÀªÀiÁ ºÉÆĂmÉĂ¯ï §¢ gÀ¸ÉÛ ºÉÆgÀnÖ ¸ÀÆ̀¯ï ºÀwÛgÀ gÀ¸ÉÛUÀ½UÉ vÉgÉzÀ ZÀgÀAr ªÀ CrUÁ®ÄªÉ PÀlÄÖªÀÅzÀÄ.","Construction of open drains and cross drains at Malamaddi 3,4th cross and U.B hill road and Jayanagar BHongalmath house road infront of Anumpama hotel road and Horatti schooll road in ward No. 14 of Dharwad.",11-Jun-12,5976623,19-Jun-12,5976623
75,1842,07-Jun-12,45755,AHEAD-100Cr.,Ahead-100 cr. Phase-2,B Tirupati Reddi,zsÁ.«.ªÁ.£ÀA. 13 gÀ PÀ£ÁđlPÀ PÁ¯ÉĂeï ¸ÉÊd£Á gÀAUÀªÀÄA¢gÀ¢AzÀ ¥ÁæxÀ«ÄPÀ DgÉÆĂUÀå PÉĂAzÀæªÀgÉUÉ gÀ¸É qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ.,Asphalting roadfrom Karantaka college srajana Rangamandir to Primary Health center in ward No. 13 of Dharwad,11-Jun-12,6231078,19-Jun-12,6231078
76,9407,08-Feb-12,20098,AHEAD-100Cr.,Ahead-100 cr.,S N N Infrastructure Private Limited,PÀ£ÁđlPÀ ¸ÀPÀđ¯ï¢AzÀ UÁªÀÄ£ÀUÀnÖ PÀÆqÀÄªÀ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.,"Improvements to road from Karnataka Circle to  Gamanagatti Village.                                                                                                                                                                                     					
					
",15-Feb-12,4253237,23-Jun-12,4253237
77,1839,07-Jun-12,45396,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Gudageri Prakash,d£ÀvÁ PÁ®¤ ¥Áèl UÁA¢üªÁqÀ PÉÆ¼ÀZÉ ¥ÀæzÉĂ±À C©üªÀÈ¢̃ (287),Improvements to Roads at Janatha Colony Plot Ghandhiwada (Slum Improvements),18-Jun-12,3924234,30-Jun-12,3924234
78,1866,08-Jun-12,46690,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Mahalingashetti and Company Ltd,"¥ÁåPÉĂeï £ÀA.27, EAqÉAmï £ÀA.1478, ºÀÄ. «. 62zÀ CAiÉÆĂzsÁå£ÀUÀgÀ gÀ¸ÉÛUÀ¼À£ÀÄß C©üªÀÈ¢̃ ªÀiÁqÀÄªÀzÀÄ.F±ÀégÀ ¸ÀPÀđ¯ï gÀtzÀªÀÄä zÉĂ« PÁ¯ÉÆĂ¤ 1,2 ªÀÄvÀÄÛ 3 PÁæ¸ï ªÁqÀđ £ÀA-63",Improvements to Ayodyanagar roads at Ward No 62,16-Jun-12,4339241,30-Jun-12,4339241
79,1938,12-Jun-12,45213,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Mahalingashetti and Company Ltd,"1)gÁeÉĂAzÀæ ¥Àæ¸ÁzÀ PÁ¯ÉÆĂ¤, GzÀAiÀÄ£ÀUÀgÀ ªÀÄvÀÄÛ ²ªÀVj ±ÁPÁA§j ¯ÉĂOmï ºÁUÀÆ «£ÀAiÀÄ PÁ¯ÉÆĂ¤,zÁ£ÉĂ±Àéj PÁ¯ÉÆĂ¤, gÀ¸ÉÛ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ",Aspalting to road at rajendra prasad colony Ward No 33,19-Jun-12,8012393,30-Jun-12,8012393
80,2135,19-Jun-12,44452,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Shetty N I,1)PÀ¯Áåt£ÀUÀgÀ ªÀÄÄRågÀ¸ÉÛ ºÁUÀÆ M¼ÀgÀ¸ÉÛUÀ¼À qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ 2) «zÁå£ÀUÀgÀ dAiÀÄ£ÀUÀgÀ M¼ÀgÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ 3) gÁd£ÀUÀgÀ gÉªÉ£ÀÆå PÁ®¤ gÀ¸ÉÛUÀ½UÉ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ,1) Asphting to Rajnagr & Revenu Colony main roads & cross roads  2)Improvements to kalyan nagar Mani road & Cross roads  3)Improvements to roads of vidya nagar &jayanagar,21-Jun-12,5929289,30-Jun-12,5929289
81,2079,16-Jun-12,47253,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Aravind  Jagannathsa Chavan,"EAqÉAmï £ÀA. 1703, ¥ÁåPÉĂeï £ÀA. 54, ºÀÄ.«.ªÁ.£ÀA.53 gÀ°è UÀÄgÀÄ¹zÉƯĂ±ÀégÀ£ÀUÀgÀ¢AzÀ zÀvÀÛ ªÀÄA¢gÀzÀªÀgÉUÉ PÁAQæĂl gÀ¸ÉÛ ªÀiÁqÀÄªÀzÀÄ.",1) Providing Concrete Paving  to from Gurusiddeshwar nagar to Datta mandir road of Ward No.53(109).,19-Jun-12,3690053,02-Jul-12,3690053
82,2088,16-Jun-12,33906,AHEAD-100Cr.,Ahead-100 cr.,D S Contractors Pvt. Ltd.,ºÀÄ§â½îAiÀÄ°è ºÉÆ¸À£ÀUÀgÀ ¨sÀªÀ£À ¤ªÀiÁđt,Construction of convention center Phase-I at Hubli,22-Jun-12,4797914,03-Jul-12,4797914
83,1870,08-Jun-12,45293,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Sureban A.B.,"¥ÁåPÉĂeï £ÀA.50, EAqÉAmï £ÀA.1674, 1)ºÀÄ.«.ªÁ.£ÀA.55 gÀ LzÀªÀÄ¤¸Á® gÀ¸ÉÛ C©üªÀÈ¢̃ ªÀiÁqÀÄªÀzÀÄ. 2) ²Ă®ªÀAvÀ NtÂ gÀ¸ÉÛ C©üªÀÈ¢Ư ªÀiÁqÀÄªÀÅzÀÄ. 3) C¼ÀUÀÄAqÀV NtÂ gÀ¸ÉÛ C©üªÀÈ¢Ư ªÀiÁqÀÄªÀÅzÀÄ.",1) Improvements to Aidmanisal roads of Ward No.55 (142).,16-Jun-12,6198123,03-Jul-12,6198123
84,1874,08-Jun-12,45282,AHEAD-100Cr.,Ahead-100 cr. Phase-2,Sureban A.B.,"¥ÁåPÉĂeï £ÀA.53, EAqÉAmï £ÀA.1693, 1) ºÀÄ.«.ªÁ.£ÀA.58 gÀ AiÀÄ¯Áè¥sÀÆgÀ NtÂ ªÀÄÄRågÀ¸ÉÛ C©üªÀÈ¢̃ ªÀiÁqÀÄªÀzÀÄ, 2)¥ÀqÀzÀåAiÀÄ£À ºÀPÀ̀®, PË¢ªÀÄoÀ gÀ¸ÉÛ C©üªÀÈ¢Ư ªÀiÁqÀÄªÀÅzÀÄ ªÁqÀđ £ÀA 59",1) Improvements to Yallapur Oni Main Road of Ward No. 58(150). 2)Improvements to Approach Road Padadayyan Hakkal Koudimath Of Ward No.59,14-Jun-12,5168800,03-Jul-12,5168800
